Generation,MeanFitness,StdDevFitness,MaxFitness
1,14.720927669387176,34.170530829630714,92.39486503108353
2,30.29683416244278,41.004509559591085,92.68013357217582
3,41.43483546980254,43.842720065696334,92.71402398497816
4,40.572100468241956,43.17140395306901,93.37520306650936
5,51.01358438762201,42.8420519308599,93.37520306650936
6,57.152250443568846,41.43212350673859,93.37520306650936
7,65.63480431295218,37.691949601670785,93.7950499825186
8,75.79338609946664,30.28584657157537,93.7950499825186
9,81.2090789778792,27.475444651206736,93.7950499825186
10,79.18104850196724,29.50907929183743,93.7950499825186
11,77.79408974161542,32.020563967137946,93.85946500072771
12,79.58643780561921,29.258583673408815,93.85946500072771
13,77.66250681551435,31.64122959124931,93.85946500072771
14,76.68788386004393,32.86339124274291,93.85946500072771
15,76.40548003733292,32.73050931271105,94.11521402607649
16,72.27914136983063,36.71554192364464,94.11521402607649
17,83.24026691380074,26.279365198652258,94.11521402607649
18,79.75791220974561,29.760113093420586,94.11521402607649
19,81.7909121800138,27.382072151492892,94.11521402607649
20,85.47709730209193,23.336260561354067,94.11521402607649
21,74.70186332270971,36.052129723489905,94.11521402607649
22,76.47958469811064,33.89847453286738,94.11521402607649
23,84.47087321952543,24.33358048227985,94.11521402607649
24,87.97090389580201,18.954873690281573,94.11521402607649
25,86.62775303132403,21.602928709251763,94.11521402607649
26,71.5716255224784,37.88160357807774,94.11521402607649
27,80.77149343917029,29.73868775691641,94.19240366476762
28,86.73448215499306,19.344693187744863,94.19240366476762
29,86.0242795847002,23.12139973504164,94.19240366476762
30,91.42373026616805,8.03044127596107,94.19240366476762
