Generation,MeanFitness,StdDevFitness,MaxFitness
1,8.234997228865618,29.452019922171992,87.23788162462296
2,17.427395001577004,37.32983455684509,89.5466105112725
3,38.05531899570478,44.38088417400788,89.58322890233346
4,47.68897103292207,43.01875684125611,89.58322890233346
5,54.10057748665663,41.15307447391972,89.6066105112725
6,64.99010576830287,37.47304850712882,89.9719398588649
7,62.611468609266744,37.636326615998,89.9719398588649
8,65.36765522020733,36.15378980186866,89.9719398588649
9,74.95547059486235,30.06577869286659,89.9719398588649
10,73.08392116216339,31.203609330834507,90.79968822339262
11,65.10798812966499,37.559048109171584,90.83302464366022
12,74.66418676476836,29.962450780895225,90.83302464366022
13,76.88022518842196,26.219288071155866,90.83302464366022
14,71.98434501202094,31.395848089905957,90.83302464366022
15,67.71339501655325,35.35427238674611,90.83302464366022
16,76.73738492184577,27.761353259499415,90.83302464366022
17,61.08254730532029,39.780351145322356,90.83302464366022
18,64.85746589968606,37.824103427053785,90.83302464366022
19,76.17835691197348,28.239054528838718,90.83302464366022
20,71.20419190499071,32.37588515380209,90.83302464366022
21,72.94881594048888,31.01024685489887,90.83302464366022
22,63.94375947472332,38.61984900565612,90.83302464366022
23,65.73814099541184,36.62870547973395,90.83302464366022
24,78.16299103097653,23.711268052553965,90.83302464366022
25,79.61963638299625,24.86053022468302,90.83302464366022
26,80.55286769862435,22.644361761391295,90.92626719449066
27,80.7581865685787,21.540589471727902,90.92626719449066
28,81.87622900619071,20.509606333435293,90.92626719449066
29,76.22841603931477,28.65241420800197,90.92626719449066
30,83.94300931294079,15.18104036980138,90.92626719449066
