Generation,MeanFitness,StdDevFitness,MaxFitness
1,7.679530134510872,27.456461860833546,91.96956207860757
2,19.540879302942784,34.98893997362094,92.79605369405454
3,22.708037009271006,35.3710304623631,92.79605369405454
4,34.09397005122825,38.77229428491744,92.79605369405454
5,41.576583536520225,39.243655920442066,92.79605369405454
6,55.16074085472905,37.28366724500543,92.79605369405454
7,66.42324764462747,33.98725336305579,92.79605369405454
8,56.95475303006829,38.72962316628296,92.79605369405454
9,62.48848223941255,35.781256419231994,93.00278772623588
10,67.42187113264707,33.98324343720331,93.40956741322127
11,69.35022979090616,30.178028897068796,93.40956741322127
12,70.77543513767976,28.937504836405612,93.40956741322127
13,76.09360047636292,26.565198451953048,93.40956741322127
14,76.6938481464397,24.547779664848346,93.40956741322127
15,80.26269192490939,24.708208945280877,93.40956741322127
16,67.91818892758609,34.492453018187085,93.40956741322127
17,77.3063171611246,25.066730513740822,93.40956741322127
18,74.42979654656037,28.785769536776773,93.40956741322127
19,79.43789412932827,22.799252601023987,93.40956741322127
20,76.73806427843763,24.310847131022015,93.40956741322127
21,63.63002481028542,39.76645225274072,93.40956741322127
22,73.09532198625125,31.433718099686843,93.40956741322127
23,71.33658941963175,31.44398591701513,93.40956741322127
24,74.78153728947773,26.62987793158064,93.40956741322127
25,79.11202655470777,23.892148408255217,93.40956741322127
26,63.00050366494766,39.5843646130072,93.40956741322127
27,78.66270016594486,27.935940604001754,93.40956741322127
28,83.51303421013411,18.38894579005656,93.40956741322127
29,82.07373729048824,22.276278717464738,93.40956741322127
30,86.64930802944016,13.93776748598972,93.40956741322127
