Generation,MeanFitness,StdDevFitness,MaxFitness
1,4.910659357315616,12.00567660046795,48.1888590070233
2,5.092505283856092,12.396924016733053,48.33357331188757
3,5.817736251043953,12.199887813036872,56.910955124553155
4,5.281403794650356,13.426021109918345,66.11667761151172
5,8.378520386205242,16.096037634793046,66.21003982910274
6,10.962207052323876,15.201263881311835,66.08649699436172
7,17.714074624983233,17.829146670827082,66.11112204166712
8,16.816601996385227,18.34637730076942,66.17695410451698
9,14.71738950027564,17.194190268605425,66.23480889721516
10,8.242404578251953,16.067476379339936,57.3062678611973
11,4.394185317373791,15.578421116175003,66.23480889721516
12,8.132934460521266,16.025103002712,66.20090734553948
13,16.807512566015628,17.93596115707832,66.19788162462294
14,16.499579019830684,18.09824480449216,66.21925648420768
15,16.637555824916667,18.392426313650557,66.21925648420768
16,22.46176944649449,21.544915351698926,66.22855887686998
17,21.15120135716234,20.017989435881056,66.22855887686998
18,18.860583790463906,19.37608879444063,66.11389596854984
19,19.058405991289682,19.48829496912716,66.11112204166712
20,23.215214822742546,20.798049137981806,66.20394224923463
21,19.648817596915357,18.46920201138585,66.26990021702643
22,23.87119443666073,18.986034170721133,75.20090734553948
23,22.731278625002588,18.675578957444415,75.11667761151172
24,20.919452275030608,18.474677234392864,66.15356122494228
25,20.35870946049023,17.13001551400873,66.11389596854984
26,19.93789351740596,17.27737782083933,66.19486503108351
27,25.562310361392953,23.34723167482995,75.19788162462294
28,26.733574709693986,19.845014409614308,66.26020708782076
29,28.037592017889793,19.45195570847836,66.21003982910274
30,26.527203822239766,20.450298737078516,75.19486503108351
