Generation,MeanFitness,StdDevFitness,MaxFitness
1,42.59155109563261,44.598982288384,93.4917323025988
2,76.75089158111686,33.498419128408045,93.92168263345198
3,87.99612944094986,17.419325891960504,94.0552140260765
4,81.43526501449091,26.482017132716674,94.76278772623589
5,83.84763241816799,24.57622331787644,94.54094470078547
6,78.62494668934801,32.024372759877295,94.22889138314542
7,88.0360720070175,18.475963143489267,94.55240366476761
8,88.2346058653741,16.652032485872255,94.20936470590375
9,90.58863098019314,11.466646582240774,94.82278772623589
10,75.68845148033007,31.632076289178986,94.70278772623588
11,63.23858530505206,39.79282532153464,94.64278772623588
12,76.55338545341533,30.658673431566363,94.57605369405454
13,76.67340945835448,31.087970640979172,94.70278772623588
14,85.75997325479128,21.667681053330945,94.63605369405454
15,90.29313021547986,13.07772485133082,94.79859563501553
16,84.59805412175224,24.340638450537078,94.58278772623588
17,80.28373252762043,27.489506688903685,94.76278772623589
18,78.86047673953574,28.17439325770068,94.46278772623589
19,84.00869953905249,23.984243335077736,94.82278772623589
20,87.86745487261838,16.693297119141036,94.45605369405455
21,88.20978446844241,17.710376199829323,94.82278772623589
22,86.69709000724013,19.11966880788719,94.82278772623589
23,86.53426298733707,19.835882245307666,94.76278772623589
24,85.5132063332241,22.297899065158724,94.88278772623588
25,88.02691892754646,14.59313664794229,94.60094470078548
26,84.2024920081502,21.28775208095825,94.70278772623588
27,86.78970187140581,18.885281420468104,94.70278772623588
28,87.44078456080518,18.193253523796205,94.76278772623589
29,88.53819730144804,14.446782763450456,94.76278772623589
30,90.18096191287579,11.145459576529205,94.79859563501553
