Generation,MeanFitness,StdDevFitness,MaxFitness
1,38.97227203,37.12298826,91.49788162
2,57.89329225,32.86389496,89.65356122
3,65.91271305,29.11907878,89.89968822
4,50.44675365,33.57637426,91.43598249
5,29.89069517,27.32984868,91.60226422
6,42.14100656,30.71682931,89.96544845
7,41.79926707,31.95782862,89.46394225
8,38.89320672,30.7758522,90.85968822
9,44.0555094,32.97854601,90.59353194
10,42.32202977,29.91666647,89.77968822
11,45.29683072,31.05562128,91.48784597
12,44.87851101,28.02063874,90.8148089
13,42.95506707,30.67893591,90.99288974
14,46.39520787,30.30913466,90.85968822
15,43.83682057,28.07596745,90.01968822
16,44.69645946,31.63205044,90.62518926
17,44.9121557,28.22818015,90.83974529
18,47.38415879,31.27786288,91.73598249
19,47.85722971,33.5352534,92.33598249
20,37.61311677,31.22699403,90.01935834
21,42.83170718,34.01087875,91.43974529
22,47.94619398,30.67484209,92.37289247
23,51.13801421,31.86734296,90.62518926
24,50.07793507,30.07818238,91.26667673
25,51.67779249,29.25061779,92.43650369
26,37.79373725,30.66522728,90.04109823
27,47.16885167,32.38177175,90.92234768
28,43.81219863,29.73880423,92.0316555
29,48.33283871,32.01389796,92.431679
30,47.58661786,33.42335097,92.48855888
,45.55060635,31.15011542,91.01797342
