Generation,MeanFitness,StdDevFitness,MaxFitness
1,13.158477201535481,29.963417234240445,92.39486503108353
2,28.32746608179804,39.947276689047705,92.83357331188758
3,39.00786010958607,42.40150857794854,93.87173296930547
4,43.31069442762869,42.71031604237598,93.87173296930547
5,45.775332400549495,42.46772460382773,93.87173296930547
6,52.75754414000903,43.388195205457436,93.87173296930547
7,67.7411266965426,38.27305370501422,93.87173296930547
8,75.58817667618892,32.52952497934969,93.87173296930547
9,65.3204617833392,40.54477081183447,93.87173296930547
10,75.69711580790954,34.683110325288204,93.87173296930547
11,77.9980311221375,31.117569003162608,93.98355803717007
12,76.21551610003486,33.26023637061829,93.98355803717007
13,84.21224473481146,24.062539838874013,93.98355803717007
14,83.10253198503553,26.216748043774896,93.98355803717007
15,83.25400281555005,25.51667314501252,93.98355803717007
16,87.10386235712892,19.984954876894065,93.98355803717007
17,68.78653546573328,39.23600381517006,93.98355803717007
18,84.9597544278577,22.635550928372673,93.98355803717007
19,84.29827636569911,23.46680953447621,93.98355803717007
20,84.77984605577996,22.902238888293592,94.63605369405454
21,85.43075626742248,21.99598937350739,94.94278772623588
22,88.57259261706822,17.174968188066078,94.94278772623588
23,86.9135053950592,19.82742845600644,94.94278772623588
24,91.47016614775971,6.64068215994331,94.94278772623588
25,88.01036014693305,17.276338097747686,94.94278772623588
26,89.40609303527759,14.167210995182453,94.94278772623588
27,71.56949400547674,37.54386415241935,94.94278772623588
28,83.23098791953836,27.112249677685874,94.94278772623588
29,88.6214589703494,15.811763400414,94.94278772623588
30,89.32011140876637,15.533266953679274,94.94278772623588
