Generation,MeanFitness,StdDevFitness,MaxFitness
1,2.9931224562950116,20.350274140635168,87.23788162462296
2,14.493370666312943,30.364957033328626,90.7335612249423
3,27.709506822473383,38.134729375939905,91.0935612249423
4,37.16734863122431,38.60058467883327,91.0935612249423
5,48.12017209059058,40.878772158687944,91.0935612249423
6,45.767797928511236,40.35871317514068,91.0935612249423
7,55.74676854437683,38.76051005960519,91.0935612249423
8,53.319016920533116,38.292081604407734,91.0935612249423
9,52.04101182155728,41.32652084879024,91.09968822339262
10,65.02011605402359,34.18351484208779,91.4596882233926
11,74.74682542857761,28.225844843707897,91.4596882233926
12,74.66773002796964,27.54891946004503,91.4596882233926
13,69.88130229208112,32.012853868443216,91.4596882233926
14,78.0846344194173,24.713276564517216,91.4596882233926
15,73.62880587638722,27.37268930755476,91.4596882233926
16,73.71386928838957,29.65985586421643,91.4596882233926
17,76.56053259003995,26.60335891158845,91.4596882233926
18,79.12179746669176,22.991372859014984,91.4596882233926
19,79.55546265369277,22.06084399310211,91.4596882233926
20,81.1487569084898,20.579044296124522,91.4596882233926
21,67.8091639870346,35.93451318160912,91.4596882233926
22,71.69897261344556,32.33736849772229,91.4596882233926
23,82.6251848717764,17.822275407762067,91.4596882233926
24,81.86720893286412,19.254972598445093,91.4596882233926
25,81.35267508928779,20.955276562175747,91.4596882233926
26,64.225366873285,38.19268364657612,91.4596882233926
27,77.11331822301614,25.787930842675596,91.4596882233926
28,84.36660620814492,12.79664626700952,91.4596882233926
29,78.15847227104969,23.42192666796072,91.4596882233926
30,81.82239719301212,17.341892750546524,91.4596882233926
