Generation,MeanFitness,StdDevFitness,MaxFitness
1,14.55596252,28.86015556,90.65842158
2,23.8265776,30.38212235,89.62791083
3,22.01583239,29.34926778,91.89057091
4,37.98820188,36.08920778,91.58901302
5,49.29609405,36.20477695,93.53214184
6,45.89019144,34.52824955,93.4917323
7,44.21768983,33.47157799,93.48188001
8,45.95946193,33.47120697,93.5517323
9,51.95629339,28.13261827,93.42188001
10,53.66731368,28.49147924,93.15679627
11,48.75756019,29.02015587,93.37669509
12,50.14694529,30.56873616,93.59599331
13,53.75741635,32.48000238,93.47599331
14,48.95957239,31.84616853,93.41599331
15,60.66169354,29.04031213,93.11699002
16,62.62880696,28.20508848,93.51289247
17,61.96336727,27.43597395,93.59212383
18,63.36012008,25.04881705,93.35730981
19,66.73125745,24.65569794,93.59214184
20,60.56745974,26.33883645,93.60150297
21,65.23244326,26.25007001,93.60150297
22,64.6328557,24.06834488,93.60150297
23,68.88594008,22.85544437,93.59599331
24,64.31731455,26.32576426,93.72704315
25,73.17676467,22.5318121,93.77730981
26,54.82775019,27.4642209,93.60150297
27,56.15124456,26.43748679,93.59212383
28,66.77680829,23.5727462,93.96704315
29,67.58666837,23.07701156,93.46700044
30,70.51497004,23.16315606,93.71730981
,53.96701926,28.31221695,93.18960158
