Generation,MeanFitness,StdDevFitness,MaxFitness
1,12.994146878181272,31.0981391487295,90.86901301948917
2,17.135628496643733,33.70123603738806,92.39486503108353
3,23.49280594973303,36.91432150909963,92.39486503108353
4,45.97893810092706,41.94712882666319,92.49521402607651
5,54.56665282899806,42.71853714059706,92.49521402607651
6,61.3428163487768,40.503794479365126,92.62700044143628
7,59.488592286914766,41.84240381939064,93.98168263345197
8,72.11059553123123,34.34364308473022,93.98168263345197
9,75.17686601701948,31.273491144950267,93.98168263345197
10,80.55313205489577,27.4040530673502,94.48094470078547
11,82.94333145308778,25.086601321976673,94.48094470078547
12,86.81893987389734,19.36953702278427,94.48094470078547
13,83.03744581576008,26.31038954477514,94.48094470078547
14,89.51515844167007,14.539729575580859,94.48094470078547
15,86.19387847907345,21.20377962230564,94.48094470078547
16,65.16093529760118,41.587666160982515,94.48094470078547
17,83.29548540753272,25.719191398106044,94.48094470078547
18,88.68361398800714,16.946713092722447,94.48094470078547
19,88.75066035685764,16.537461293608004,94.48094470078547
20,88.23165515423533,18.07757167889316,94.48094470078547
21,75.04133225490371,35.67794357966985,94.48094470078547
22,89.65475065447602,14.751004921399996,94.48094470078547
23,89.6488029650218,13.241165767366832,94.48094470078547
24,89.38858860842643,14.129186186595364,94.48094470078547
25,90.00812739595949,12.31902951806657,94.48094470078547
26,70.05536766267097,39.00398783596289,94.79240366476762
27,83.10908654700778,27.0759293238669,94.79240366476762
28,89.90783203524103,12.164020919374165,94.79240366476762
29,88.98372649832794,15.79755641466985,94.79240366476762
30,89.54016618545059,14.903043631543206,94.79240366476762
