Generation,MeanFitness,StdDevFitness,MaxFitness
1,46.14214657,43.04416488,93.93173297
2,53.08571972,41.50000752,92.42695547
3,53.5725788,40.62122673,93.09679627
4,59.41222839,40.08208298,93.21282823
5,76.35933005,31.22006621,93.99173297
6,64.15922269,38.60937546,93.09766575
7,65.06490428,36.87470021,93.99173297
8,71.86194978,34.93173442,93.81173297
9,80.39520974,27.97697547,93.99679627
10,66.12471579,37.45369523,92.97766575
11,53.62269843,38.73127876,93.97669509
12,70.88108846,34.11838081,93.93173297
13,73.46028322,33.12214576,93.2638996
14,80.13042962,28.03463533,93.28467888
15,75.65925762,31.45273114,93.78482618
16,72.73852777,32.54347131,93.97669509
17,75.82477646,32.12427074,94.06670841
18,75.59586223,30.94541289,92.80246192
19,78.80525539,29.18438151,94.12670841
20,74.06078515,33.14350018,92.91766575
21,75.46738289,32.65821841,93.99173297
22,76.08846623,32.02948295,94.12670841
23,76.79300852,30.39450342,94.12670841
24,73.43258394,33.19254609,94.12670841
25,74.92839274,31.37509703,94.12670841
26,78.39535195,28.93672677,94.06670841
27,79.10143901,29.00623782,94.06670841
28,74.7120156,32.15193453,94.12670841
29,75.9958151,30.36592989,94.12670841
30,78.95906937,28.61224362,94.12670841
