Generation,MeanFitness,StdDevFitness,MaxFitness
1,16.199277668615693,22.955639971155016,85.79342407327508
2,24.895507110146713,28.758931389036526,88.19342407327508
3,43.0027302198606,25.86374397082673,85.8137913760995
4,52.19508089620671,21.51304654165043,87.39342407327507
5,46.738187016007195,24.21634462886696,86.84514190598358
6,35.851108922633024,27.463315005480393,89.81003982910273
7,18.79329082464147,23.108228004427,86.39140997390336
8,17.462850007765308,20.688877205761084,75.20394224923463
9,20.16576668022724,21.70452935114464,86.89736666659863
10,27.257776348619203,27.557834990503892,88.3335319430667
11,36.24465066434775,33.12546426871309,88.01791509328336
12,31.261589921739347,31.33979771457019,89.01791509328336
13,30.203598905437065,26.70559509378504,85.8137913760995
14,27.26279285905834,27.863372582016705,88.81791509328337
15,27.78785505668844,25.626892544030905,85.8137913760995
16,34.51300762036179,27.663029993910875,88.3335319430667
17,36.28350779368966,26.44795301172473,88.81791509328337
18,32.88186209909429,27.71414346241705,89.21791509328338
19,24.611935573567177,27.17535345309843,85.99342407327508
20,31.525117587295604,27.846306091927634,85.99342407327508
21,36.2774215628198,30.943983890302043,88.81791509328337
22,34.4149732653927,29.63006251763563,88.3335319430667
23,30.793834762396582,27.892232833751237,88.81791509328337
24,34.69922982020764,29.288495103242504,89.79342407327508
25,40.39844851678485,27.94272261247498,88.39342407327507
26,37.72531331815816,28.35680792598248,88.01003982910274
27,32.68148085627929,27.919623071242164,88.81791509328337
28,39.20995612615169,30.1504246410795,91.22873816020955
29,55.81725646641845,24.16135819004916,88.88649699436172
30,57.5353736606948,23.89897243202475,89.85982874727956
