Generation,MeanFitness,StdDevFitness,MaxFitness
1,11.426958741812257,32.0503929252961,92.69061166337202
2,22.03770104274586,36.967746450975575,92.69061166337202
3,32.414639456359446,38.54223307203338,92.69061166337202
4,43.11207259559043,39.632532939463424,92.69061166337202
5,52.09849619296949,39.65784539111546,92.69061166337202
6,60.94152013901837,37.15455828161861,92.69061166337202
7,60.52419444965639,38.59335352838521,93.13214184093668
8,67.16032917988001,33.23925358895141,93.13214184093668
9,70.59937273515277,30.234093033917635,93.13214184093668
10,73.96997528502223,26.998914038834155,93.13214184093668
11,68.96547871169588,31.44398777142082,93.13214184093668
12,73.8195774774662,29.466835348607397,93.13214184093668
13,63.10171380054506,37.4621082147417,93.13214184093668
14,73.13394947160963,30.06829743303024,93.13214184093668
15,75.21707901634362,28.355401079687816,93.13214184093668
16,76.34755667171646,25.61267969878395,93.13214184093668
17,77.31796384587724,27.721257235192464,93.13214184093668
18,70.58014229926687,36.22340358494373,93.13214184093668
19,77.25871621449639,26.41057863037035,93.13214184093668
20,78.74366299368015,25.66635081016927,93.13214184093668
21,73.48126197789894,30.601174130473,93.13214184093668
22,75.00200473358757,29.78206261319386,93.13214184093668
23,63.13231472396264,40.70571229336581,93.46728120673463
24,81.10267936422977,24.644755829430544,93.46728120673463
25,86.2166607840342,15.684563892475207,93.46728120673463
26,86.60810238107355,17.76566257577852,93.46728120673463
27,82.15057586154833,23.632820654561435,93.46728120673463
28,83.68096131943872,18.777070771369857,93.46728120673463
29,66.4375610699212,40.13025352824051,93.46728120673463
30,74.50521648389802,31.907016381089274,93.46728120673463
