Generation,MeanFitness,StdDevFitness,MaxFitness
1,12.228757700472128,31.237116088564356,93.73669509194093
2,20.875941362101265,37.227390439143136,94.12094470078547
3,27.51826415713162,39.132969870340645,94.12094470078547
4,38.30202900570494,43.032487230497814,94.12094470078547
5,55.961546112677325,42.97860489283395,94.12094470078547
6,62.55116113908956,40.506342361632896,94.12094470078547
7,66.38248162356813,39.22801845425669,94.12094470078547
8,54.726346816259316,43.91798022497234,94.12094470078547
9,69.5832889692519,37.91528280239729,94.23521402607649
10,73.53768995961674,35.20875742763551,94.23521402607649
11,78.20436960604073,31.55264879426677,94.23521402607649
12,72.46447361671667,36.48313344839369,94.23521402607649
13,72.2680100713019,35.723846703019206,94.23521402607649
14,74.23683490928362,35.25464191608402,94.23521402607649
15,63.353893887146945,42.107030644746864,94.23521402607649
16,71.91983178154531,37.41838998196182,94.23521402607649
17,85.15683859152203,24.251117807841272,94.23521402607649
18,82.50620169141443,26.31817068132542,94.23521402607649
19,77.57905220456564,32.27561722900055,94.23521402607649
20,71.36124648631889,38.261476137626566,94.40278772623589
21,80.71813540433875,29.435540223786248,94.42094470078547
22,88.54527546614241,17.882468156901282,94.42094470078547
23,85.59769597955838,22.389834711682386,94.47521402607649
24,87.27473988247372,20.535337194501132,94.47521402607649
25,85.61581351068496,22.324091035987784,94.47521402607649
26,88.15697119712225,17.485954881960016,94.47521402607649
27,89.29725119439891,15.284194694628475,94.47521402607649
28,91.37550250356271,9.23728016017303,94.47521402607649
29,76.44008947276245,33.86428198507876,94.47521402607649
30,84.32934314570826,24.614673554169883,94.47521402607649
