Generation,MeanFitness,StdDevFitness,MaxFitness
1,40.5638943,40.70472544,92.72661051
2,50.32818154,39.47114822,93.439465
3,73.37307868,31.77306949,94.26482618
4,77.32639977,28.25934075,94.26482618
5,77.64026155,28.77796305,94.05521403
6,81.24935544,26.11775499,94.18670841
7,80.43017859,25.50303929,94.18670841
8,79.33383926,25.29099742,93.55740497
9,77.62515443,26.63456925,93.68669518
10,85.55952067,21.23171542,94.26482618
11,88.44637685,15.73734216,94.00670841
12,86.47900844,18.61443987,94.26482618
13,78.94467594,26.5047281,94.26482618
14,81.77656945,24.81160796,94.2710958
15,84.64210033,21.28500025,94.26482618
16,89.8962513,11.47494591,94.30670841
17,88.57001115,14.58721011,94.18670841
18,88.78278612,15.1683737,94.30670841
19,89.51059535,14.27594138,94.26482618
20,89.04045403,14.07726362,94.26482618
21,85.02428941,18.2061272,94.26482618
22,88.7611912,12.46489603,94.30670841
23,91.04580278,8.802872177,94.26482618
24,91.49780173,6.203274769,94.26482618
25,88.90389341,15.26261431,94.30670841
26,91.87624609,5.347524778,94.26482618
27,89.03586743,14.3658869,94.30670841
28,90.74997802,8.965722549,94.30670841
29,90.73404526,11.47296185,94.3310958
30,90.18088938,13.06980302,94.26482618
,82.9109566,19.48209533,94.13058019
