Generation,MeanFitness,StdDevFitness,MaxFitness
1,9.640790135841929,30.70064056238244,92.29061166337202
2,19.92170984501186,38.08647959317316,92.29061166337202
3,33.92881637853736,39.96246825397759,92.29061166337202
4,42.20410675524465,40.20960985513477,93.07212383121042
5,62.53699005067954,34.421267485687885,93.07212383121042
6,62.97264079929518,35.56826239456655,93.07212383121042
7,67.542538646463,34.35429800937626,93.07212383121042
8,74.98707754757514,25.703160373300832,93.07212383121042
9,76.47893971269103,25.673407941858677,93.07212383121042
10,58.56205931113702,37.48546198879606,93.07212383121042
11,69.19609182322647,31.476698615063864,93.07212383121042
12,68.94389946016923,29.847841900747515,93.33740496697304
13,73.11796804599189,28.2012527591613,93.33740496697304
14,71.24918788865303,29.19078598433862,93.33740496697304
15,71.7742714147901,29.829078441093493,93.40956741322127
16,68.85538220828944,28.701649253698243,93.40956741322127
17,67.39545645281237,31.70874810267753,93.40956741322127
18,75.52527192335941,25.099649593917874,93.40956741322127
19,76.56156796284127,26.68062726075921,93.40956741322127
20,75.58240939354064,27.72133640250689,93.40956741322127
21,61.64499037450451,37.145024996005475,93.88801221164346
22,75.20175682356204,25.112143177249212,93.88801221164346
23,81.35928513446211,19.150150500599356,93.88801221164346
24,80.19140214969515,19.394819481013133,93.88801221164346
25,78.37231036804282,21.73923278761072,93.88801221164346
26,81.37167116969802,18.324804248086856,93.88801221164346
27,61.7917614921723,35.96284557096523,93.88801221164346
28,76.7635839023138,25.792354331382658,93.88801221164346
29,82.40378282607651,16.129836375671825,93.88801221164346
30,82.80422423674364,20.486535577908043,93.88801221164346
