Generation,MeanFitness,StdDevFitness,MaxFitness
1,1.7448595623152137,14.666758397166854,75.15067522005315
2,5.400828864036141,15.82026098303592,75.1710543823898
3,6.751258861313465,15.891755567318606,66.21003982910274
4,5.100036402733229,11.63671826242224,66.14206684551654
5,6.956121883890713,12.04040422842602,66.47057091248858
6,10.164564796559851,15.536659068333364,66.11112204166712
7,8.145351475944745,17.727499055485538,84.51167900420626
8,9.660247172741045,18.65298282139084,75.22855887686998
9,8.756435633687717,17.068794570736348,66.09736666659863
10,10.44512311593609,17.135661768468992,83.67181281364952
11,9.275404830894555,15.299047458443184,48.340517784240376
12,9.783841328060932,18.416188999912972,84.08224835026363
13,8.361258699349651,16.308795581460846,57.31982739098293
14,11.99732094252959,17.06462228150099,74.99118681455741
15,13.621565487449693,17.120353618616065,57.32667673282851
16,15.476564858026881,20.66573484207418,66.23794861721983
17,15.356388163603645,19.362518943743545,66.12226421822037
18,16.56773698288124,19.96053852327125,66.26990021702643
19,13.771401208030925,18.744493886084822,85.39655240703898
20,6.008405277876121,18.17319843356982,85.7514385944544
21,5.25152315448786,15.935602556544257,88.07014354499927
22,4.514953802145836,18.09552311909641,88.52626264934034
23,0.6647135945824744,10.499140317685027,47.50171785052357
24,1.3156163606831734,10.729193718863606,39.470570912488576
25,0.9845106011649196,12.056891212543105,84.3093038770212
26,2.3472172500526987,12.576090164696142,84.23520860761431
27,7.0275310657542756,18.786176552146625,83.7372535502611
28,5.523129683802136,13.8059844548123,74.43755590630629
29,3.420009890484771,11.075620695790182,38.77742373192863
30,2.3153545459188836,12.791896491807,74.48825467035527
