Generation,MeanFitness,StdDevFitness,MaxFitness
1,28.449003325789086,36.31487722794536,93.33193985886487
2,46.51178061143109,42.71831859406585,92.64704041507838
3,38.637006026351585,41.19849142737492,92.44704041507838
4,45.49115768940257,41.91130782520501,92.69061166337202
5,45.098921227511035,42.98900091052596,93.33193985886487
6,39.247171882461586,44.48238177836296,93.33193985886487
7,49.90037647957193,43.48136296158124,93.33193985886487
8,61.976250869608045,40.28155932111517,93.33193985886487
9,64.02490746995221,39.64173451352552,93.33193985886487
10,56.5844133709572,41.24465592095908,93.33193985886487
11,58.11834430224924,41.4461584252453,93.33193985886487
12,56.42829932775082,42.66691628426247,93.33193985886487
13,50.96894703845092,42.85768910336674,93.33193985886487
14,62.20502665670461,39.09278092156043,93.33193985886487
15,60.3763347517805,40.590102410583214,93.33193985886487
16,66.8616074527125,36.90202894480333,93.33193985886487
17,60.33789997105633,39.91331830818467,93.33193985886487
18,68.25567962933336,36.052132101034665,93.33193985886487
19,65.29013028974715,37.35016290089882,93.33193985886487
20,63.8450710533759,40.31803584268853,93.33193985886487
21,59.81660921446428,41.70819361313994,93.33193985886487
22,61.580039418143436,41.05837698903408,93.33193985886487
23,61.5504024346867,41.04320539565511,93.33193985886487
24,59.433996590413344,43.16130325279258,93.33193985886487
25,71.4451757326927,36.0100526682506,93.33193985886487
26,69.28656636810663,37.50294567562049,93.33193985886487
27,60.42354305561249,39.23331019867923,93.33193985886487
28,68.98236308314489,37.2099671459638,93.33193985886487
29,66.7341555615934,39.06260862476275,93.33193985886487
30,60.96201963716557,41.02387616345908,93.33193985886487
