Generation,MeanFitness,StdDevFitness,MaxFitness
1,14.922582497189266,33.15583406104478,91.96956207860757
2,23.79699437064758,37.435326047493575,91.96956207860757
3,35.082323356298645,40.79037282610542,91.96956207860757
4,50.82649524689505,38.87100785169207,93.2070431491098
5,62.80101847630505,35.32108243512522,93.40956741322127
6,68.85888893117992,32.63115043158795,93.40956741322127
7,71.57003233744273,29.41470381513859,93.40956741322127
8,73.1531026309836,29.738494706941204,93.40956741322127
9,72.54325696039844,30.513288914964903,93.40956741322127
10,70.98491306657124,32.37086617588232,93.40956741322127
11,64.6921965267952,38.3834601507173,93.40956741322127
12,73.93858012731147,29.81005664771166,93.40956741322127
13,81.18212641857542,24.48563655386587,93.40956741322127
14,82.5154615478837,23.743877116010506,93.40956741322127
15,84.74005819081154,18.972757157175895,93.40956741322127
16,72.38429344526102,35.55244903124467,93.40956741322127
17,79.4315624236575,25.85332191404427,93.40956741322127
18,84.75772484469387,19.364158090483414,93.40956741322127
19,82.80392615505737,20.160765922187572,93.40956741322127
20,84.55898050948268,20.876182797822295,93.40956741322127
21,65.85605443774884,39.77121605415727,93.40956741322127
22,73.1776781858644,34.36270835096382,93.40956741322127
23,82.62935944524614,23.91668281416484,93.40956741322127
24,82.07493778343654,26.63314555689848,93.40956741322127
25,83.14224697046706,24.314124247640663,93.40956741322127
26,71.20760231616748,35.28246379460012,93.40956741322127
27,76.3643928442266,30.005577373355862,93.40956741322127
28,85.72747743223711,19.00159998682548,93.40956741322127
29,82.09745772228152,24.31795600202931,93.40956741322127
30,84.40064791124824,19.725359594664116,93.40956741322127
