Generation,MeanFitness,StdDevFitness,MaxFitness
1,43.08150003873482,41.546578955099136,92.80150296873417
2,42.58383740846849,39.9240942655324,93.53740496697303
3,64.19301382281637,32.09488762270161,92.93740496697303
4,70.56144944807052,27.009162808334093,92.93740496697303
5,69.4855534442241,28.127424211479465,93.2070431491098
6,73.57290129427031,26.27954439602811,93.2070431491098
7,69.49512975124983,25.300627743701472,93.40956741322127
8,77.09682457519837,19.642079785042682,93.2070431491098
9,76.21838850333359,24.244044661384095,93.2070431491098
10,75.28598421906095,23.255564141389943,93.33740496697304
11,79.05541064744412,22.25613670776616,93.13740496697304
12,78.60451424370582,21.059764268167303,93.2070431491098
13,75.39073781050843,25.099372472802077,93.2070431491098
14,75.67380018501586,24.32327686833803,93.2070431491098
15,82.04544120714068,19.731101954137994,93.40956741322127
16,80.25436702688867,21.7224264204068,93.2070431491098
17,81.54443265998503,18.706522885070356,93.13740496697304
18,78.223423573893,21.642641732653942,93.33740496697304
19,82.97929109447853,16.806350974633133,93.33740496697304
20,81.51141896146162,18.44728571045853,93.60704314910978
21,76.1436037810581,22.7047346110775,93.2070431491098
22,75.37246353220071,24.550012318155055,93.13740496697304
23,79.4548530510738,22.883968739757595,94.00278772623588
24,82.77640226514697,17.143339842091184,93.93740496697303
25,80.59969387065571,19.68579211528932,93.33740496697304
26,80.78613686496709,19.5323859131166,93.2070431491098
27,82.10153542077038,18.899704335843314,93.40956741322127
28,82.83137740138092,18.178752343707778,93.73740496697303
29,79.09718741267578,20.159924704978106,93.33740496697304
30,84.56802906479072,14.530848450352144,93.93740496697303
