Generation,MeanFitness,StdDevFitness,MaxFitness
1,10.722570617231325,27.911903849502107,92.39486503108353
2,22.43813177715214,36.99249937840235,92.39486503108353
3,28.879506863329095,39.95418942629582,92.71315225241281
4,34.60540106913295,40.76796979909099,92.71315225241281
5,48.12943088661872,42.05164989040396,93.63650369121831
6,55.403931536623745,42.02793817930283,93.63650369121831
7,56.147457262690914,43.10810814315174,94.10355803717006
8,70.40488300287126,36.094572841363544,94.10355803717006
9,76.33347431275865,31.846636802896615,94.16355803717006
10,79.87622923790484,28.427956848250652,94.28355803717007
11,83.55804267621274,25.93625799074814,94.43240366476763
12,85.62432124629775,22.5231604551993,94.43240366476763
13,89.88894646398148,12.702090981357896,95.00278772623588
14,89.4253513370787,14.985452029818568,95.00278772623588
15,87.98797150387465,16.436861664176373,95.00278772623588
16,91.5483236821777,7.298834857331921,95.00278772623588
17,92.3645886556171,0.8192728203725639,95.00278772623588
18,91.5095754594949,9.471742565354681,95.00278772623588
19,73.0518357505104,36.9238480538272,95.00278772623588
20,86.69506954953664,19.1356386652485,95.00278772623588
21,90.83229328754842,8.49021428490282,95.00278772623588
22,89.17245288812263,15.15389727901805,95.00278772623588
23,90.64731250751413,11.004056997491823,95.00278772623588
24,77.09474506226758,33.38856171768386,95.00278772623588
25,90.78599718097878,8.898159436050921,95.00278772623588
26,86.87551463215418,20.24885891047343,95.00278772623588
27,91.80446963848046,6.362470075056876,95.00278772623588
28,90.88758400700486,11.084715842838598,95.00278772623588
29,75.85514937668184,34.830736310370575,95.00278772623588
30,85.08485616811318,23.864357804655686,95.00278772623588
