Generation,MeanFitness,StdDevFitness,MaxFitness
1,26.84203363,36.08276148,91.98936471
2,46.9246392,40.1921887,93.20278773
3,60.72267862,35.42532581,93.40956741
4,77.76666571,23.74227284,93.40956741
5,79.80382745,21.58426094,93.40956741
6,80.13067745,23.42221371,93.40956741
7,84.75837676,17.41637536,93.40956741
8,80.93295753,21.59493481,93.40956741
9,83.52904026,19.85774658,93.40956741
10,84.91366219,20.19112502,93.40956741
11,87.14678301,15.57482378,93.40956741
12,85.15960991,16.65073796,93.40956741
13,86.67673006,13.95700722,93.40956741
14,85.34438872,18.46706642,93.40956741
15,85.93435957,18.74899655,93.40956741
16,87.08052805,16.11779719,93.40956741
17,87.18414859,13.96553447,93.40956741
18,88.70856994,9.320103247,93.40956741
19,87.93557347,13.05275388,93.40956741
20,86.81388607,13.43605023,93.40956741
21,89.42533887,8.071587313,93.40956741
22,88.47236296,12.26619548,93.40956741
23,89.28562783,7.142065984,93.40956741
24,89.25888722,8.225184663,93.40956741
25,87.48835502,12.56908191,93.40956741
26,88.9931185,10.08779881,93.40956741
27,90.06096498,9.955602508,93.40956741
28,89.84503682,9.284584803,93.40956741
29,89.14577899,7.546125544,93.40956741
30,90.39724617,5.953870123,93.40956741
,82.22272845,16.66340578,93.35533467
