Generation,MeanFitness,StdDevFitness,MaxFitness
1,4.618079175497163,23.150732838712926,87.15399989261958
2,11.774364054418696,31.250148462994552,87.19935834262662
3,17.124796485313922,34.00327255186861,89.94451856747527
4,29.77734533507233,40.246649759264756,90.83165549623894
5,36.44433352156392,39.09254346527264,90.83165549623894
6,50.40460085289592,40.279010374197455,90.83165549623894
7,61.27063966053825,38.746704276677846,92.60341372532801
8,66.47005421481997,36.41057196117704,92.60341372532801
9,69.50347286703588,33.02172351122611,92.60341372532801
10,63.52352509707779,37.17749220311683,92.60341372532801
11,72.71362469991035,30.074402081861017,92.60341372532801
12,70.38755738244474,32.6217373072929,92.60341372532801
13,55.01194574313998,41.17925346509186,92.60341372532801
14,65.58659506439393,35.830101843814994,92.9728282285399
15,72.13168649969862,30.336164118401875,92.9728282285399
16,75.29452746024262,29.294573337459394,92.9728282285399
17,73.89775624205795,29.00472856525322,92.9728282285399
18,77.7964336051355,24.124079288852514,92.9728282285399
19,80.65907932736846,21.58160564706058,92.9728282285399
20,63.77529499195169,37.29930189741582,92.9728282285399
21,68.75291470121164,34.509577518778926,92.9728282285399
22,74.76423561452414,30.31030236092698,92.9728282285399
23,73.37073676922044,30.337448192963485,92.9728282285399
24,81.42641335703787,19.859785287371782,92.9728282285399
25,61.113728939820184,40.77379760564843,92.9728282285399
26,74.64910750016958,29.806540283220237,92.9728282285399
27,80.61199612506319,21.829722627319704,92.9728282285399
28,80.22777754114614,23.12760596957388,92.9728282285399
29,78.19251074931286,25.249532349335013,92.9728282285399
30,62.686297039122486,40.17524254266686,92.9728282285399
