Generation,MeanFitness,StdDevFitness,MaxFitness
1,33.61732272,43.95981235,89.83092392
2,42.19412464,44.90231905,89.45874179
3,48.41062248,43.75451754,90.64964055
4,46.97121292,38.2063896,90.70964055
5,45.95031938,36.6479156,90.25067522
6,52.11803941,37.50235222,91.21092392
7,65.85770255,34.83707918,90.88964055
8,62.74007312,35.04572032,90.88964055
9,57.44966672,35.51235839,91.21092392
10,61.56141577,34.08354028,91.21092392
11,69.28211755,31.06017628,91.21092392
12,74.33319064,30.74596694,91.21092392
13,75.88525585,28.44499232,91.21092392
14,66.57428996,32.34804043,91.21092392
15,68.32066008,30.5172144,91.21092392
16,78.58445621,24.51312442,91.21092392
17,74.40830971,28.17594502,91.21092392
18,76.77363442,26.12953073,91.21092392
19,68.56889378,29.4814463,91.21092392
20,69.50531514,29.65395139,91.21092392
21,69.66863771,30.20453028,91.21092392
22,76.68572127,25.41249374,91.21092392
23,73.41501627,28.16139642,91.21092392
24,72.65995467,28.32331995,91.21092392
25,70.28414261,28.77059709,91.21092392
26,73.62491793,27.71849104,91.21092392
27,71.55040857,29.33604578,91.21092392
28,72.28640282,28.80153791,91.21092392
29,71.45868511,28.3351762,91.21092392
30,70.79298691,28.81743645,91.21092392
