Generation,MeanFitness,StdDevFitness,MaxFitness
1,7.376937391801686,24.32229851450056,90.86901301948917
2,15.841656822277878,33.56746508972789,90.86901301948917
3,28.6657411707322,40.338187778398286,93.67669509194093
4,44.91520077035997,43.484127901493075,93.67669509194093
5,59.12386489274149,41.54950928302893,93.67669509194093
6,67.70848451412351,38.46125484024413,93.67669509194093
7,77.72735902877848,31.506763942116258,93.67669509194093
8,74.36762625916838,33.14487112219293,93.67669509194093
9,73.008738643912,35.77680274352711,94.33605369405454
10,76.03149563114043,32.76401533271906,94.33605369405454
11,81.70955533077836,27.600814780836565,94.33605369405454
12,87.39071968092692,17.992021005467475,94.33605369405454
13,89.9746623612975,12.891995726423986,94.33605369405454
14,87.74274102076335,18.409556937757205,94.33605369405454
15,67.3117084258464,40.351924855428074,94.3552140260765
16,84.55346688647813,23.838731440839396,94.40889138314542
17,89.5454224879165,13.41367405275603,94.40889138314542
18,91.1494091421328,9.780754493503013,94.40889138314542
19,92.00215609239332,1.1557526688077095,94.40889138314542
20,91.58413063950182,5.43129952741533,94.40889138314542
21,92.03859947768161,2.7248932382226814,94.78094470078547
22,92.38315074739997,0.6030932759714309,94.78094470078547
23,92.26664613915004,0.7001894880227896,94.78094470078547
24,92.34902439009925,0.6623111384424722,94.78094470078547
25,91.90447595749494,4.46577841675461,94.78094470078547
26,92.34163359492631,0.7290291989441952,94.78094470078547
27,73.04943103324288,37.090799452214675,94.78094470078547
28,88.52173225912752,17.930759618794298,94.78094470078547
29,91.37797416999716,9.770557829429643,94.78094470078547
30,92.32927117600647,0.6485575479284582,94.78094470078547
