Generation,MeanFitness,StdDevFitness,MaxFitness
1,43.78349154,39.58843892,93.13214184
2,59.6158144,29.66287979,92.45250552
3,46.51015409,30.18664217,93.33616819
4,54.49543265,27.74783588,92.53214184
5,58.14604067,21.86698935,93.00278773
6,64.05548482,26.91987835,92.69061166
7,64.33261631,30.28609382,92.69874179
8,68.19788727,27.06404,92.69061166
9,61.42271129,28.04565197,93.06728121
10,66.38381858,25.57690988,93.20278773
11,68.813924,24.15114432,93.33616819
12,66.73982348,27.40705277,92.74896155
13,69.44663557,27.30722141,93.33616819
14,72.88062591,22.88379831,93.34467888
15,71.81952465,25.60663372,93.13214184
16,73.33794752,24.03271824,93.40956741
17,79.42390416,19.72162598,93.93740497
18,63.96116793,36.98966297,93.40956741
19,57.98794166,35.06200227,93.52482618
20,63.7613789,31.27282863,92.79605369
21,74.13574845,26.21123382,93.20278773
22,78.19075488,20.96830095,93.40956741
23,81.34376133,16.29674105,93.53740497
24,72.205979,26.43047262,93.20278773
25,74.46011571,27.26012212,93.40956741
26,77.55114475,22.85193271,93.40956741
27,78.61467744,21.86283952,93.73740497
28,77.59938875,21.36591881,93.73740497
29,77.75902649,23.40601375,93.93740497
30,80.25099307,20.04551234,93.93740497
