Generation,MeanFitness,StdDevFitness,MaxFitness
1,9.802998917152086,30.49310511384438,91.9001335721758
2,16.645153941867285,34.44548004413683,92.13193985886487
3,29.379501439896593,36.922407880812486,93.06728120673463
4,33.751998341427495,36.11273559141193,93.06728120673463
5,43.39336111157014,37.23690287223244,93.13214184093668
6,56.609159537704315,36.58245837363658,93.13214184093668
7,56.47457997593424,39.36082487678322,93.13214184093668
8,66.6605934728637,32.33362684842498,93.88801221164346
9,75.04224251397058,26.726209173183623,93.88801221164346
10,65.45475473509603,34.75753241047102,93.88801221164346
11,79.06540510671459,23.104759841278472,93.88801221164346
12,77.24592694385014,25.57611904580127,93.88801221164346
13,78.40042782304118,27.16458807552976,93.88801221164346
14,66.34281020563138,35.734453401472805,93.88801221164346
15,73.56132424856878,30.19315482808779,93.88801221164346
16,77.94509737444179,25.36425528566087,93.88801221164346
17,82.32068776445573,21.666104715044874,93.88801221164346
18,84.84153685788601,18.05374701539077,93.88801221164346
19,60.95615501515682,42.905069071673516,93.88801221164346
20,73.06271757419418,31.802113255903368,93.88801221164346
21,84.95882263056734,17.38618460808531,93.88801221164346
22,87.89075828026476,10.674360816734325,93.88801221164346
23,85.2432873330527,17.69479821963146,93.88801221164346
24,73.52148152780143,35.140916203538175,93.89405452609942
25,83.59494805602584,21.991872436421875,93.89405452609942
26,87.24241520865662,15.014045122615961,93.89405452609942
27,86.10558096134487,14.676021586698576,93.89405452609942
28,86.92379514478208,12.283612501465745,93.89405452609942
29,89.38471142953507,9.944150031581453,93.89405452609942
30,64.70921674128576,42.15484430660395,93.89405452609942
