Generation,MeanFitness,StdDevFitness,MaxFitness
1,13.258461078770468,32.067265886050215,92.96157804100164
2,13.737582995678952,31.153936203249064,92.96157804100164
3,22.81037901103431,36.33068451614665,92.96157804100164
4,35.45695140370938,42.07994858628986,93.55297592783953
5,42.653846264493154,44.16980571781994,93.55297592783953
6,51.15281652326718,43.46125377217355,93.55297592783953
7,66.3022633949889,38.97434559458015,93.63275134159976
8,68.49918182382407,38.765542181674164,93.93173296930547
9,74.13721971041139,34.477023627920616,94.11521402607649
10,81.25343030544259,27.810603653795006,94.11521402607649
11,84.90825847916035,22.78949426136116,94.310186700424
12,81.61219544425906,28.504484210993514,94.310186700424
13,75.76307980491883,34.8758306487344,94.310186700424
14,83.2196232005399,26.881245376710126,94.31715536974009
15,83.09736252525126,26.520903368683253,94.55859563501554
16,80.57324568545413,28.987728075971585,94.55859563501554
17,83.17327071767801,27.25680857055994,94.55859563501554
18,86.51926537660832,21.80921823904305,94.55859563501554
19,85.97957337842506,22.330448688199887,94.84326625757943
20,88.55894265202973,18.209186359711275,94.84326625757943
21,88.22434155880813,17.956996565098283,94.84326625757943
22,88.24527835502145,18.447084660751546,94.84326625757943
23,91.35653052892114,9.766092317350534,94.84326625757943
24,87.98227127719545,18.56371067773059,94.84326625757943
25,71.58636300956807,38.683188304019644,94.84326625757943
26,81.92452644957085,28.827641389138368,94.84326625757943
27,81.16249536878456,29.1230748760512,94.84326625757943
28,89.13941475934264,12.853439362137465,94.84326625757943
29,88.18751666113097,17.25471347858398,94.84326625757943
30,72.64929579302718,36.57043109299273,94.84326625757943
